=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.15 15:05:38 =~=~=~=~=~=~=~=~=~=~=~=,,
-115,0,0
-112,2,-4
-104,3,1
-106,1,-1
-115,0,0
-115,2,-4
-107,2,-4
-109,-1,-1
-106,-1,-3
-110,-5,-4
-109,1,-3
-104,3,1
-115,-2,-4
-104,-1,-3
-101,-1,-1
-110,-5,-2
-109,1,-3
-110,-2,-4
-116,0,-1
-111,-1,-3
-110,-2,-4
-100,2,-4
-107,-5,-2
-115,0,0
-104,3,1
-115,-2,-4
-109,-3,-3
-115,-2,-4
-123,-1,-1
-115,0,0
-111,-1,-3
-104,3,-1
-104,-3,-1
-104,-3,4
-107,2,-4
-116,-3,-1
-106,-3,-3
-106,1,-2
-109,-3,-3
-115,0,0
-111,-3,-1
-115,0,0
-116,-3,-1
-115,0,0
-112,-5,-4
-116,-1,-3
-101,1,-4
-109,-1,-1
-111,-3,-1
-115,-2,-4
-101,3,1
-115,0,0
-100,2,-4
-112,-5,-2
-100,2,-4
-112,-2,-4
-118,-1,-3
-115,0,0
-116,-1,-3
-116,-1,-3
-118,-1,-3
-112,0,-4
-110,2,-2
-106,-3,-3
-110,-3,-4
-112,2,0
-109,-3,-3
-96,1,1
-112,2,-4
-107,0,-2
-115,0,0
-111,-1,-3
-116,-3,-3
-111,3,-1
-112,-5,-2
-115,0,0
-106,-1,1
-112,0,-4
-106,-3,-3
-115,0,0
-115,0,0
-115,0,0
-116,-3,-3
-112,-2,-1
-110,5,4
-110,-2,0
-116,-1,-3
-100,2,-4
-106,3,-3
-109,1,-3
-103,2,-4
-107,2,-4
-110,-2,-4
-105,5,-4
-116,-1,-3
-111,-1,-3
-112,2,-4
-114,-1,-1
-114,3,-1
-110,-5,-2
-114,-1,-1
-109,1,-3
-109,3,1
-112,-2,-4
-120,0,-2
-112,2,-4
-110,-2,-4
-115,0,0
-105,-3,-4
-115,0,0
-115,0,0
-110,2,-2
-109,-3,-3
-115,0,0
-110,-2,-4
-112,0,-3
-101,1,-3
-110,2,-2
-120,2,-4
-112,2,-4
-110,-5,-2
-115,0,0
-111,-1,-3
-111,-1,-3
-118,-1,-3
-107,0,-2
-112,-5,-4
-112,2,-4
-110,-2,-3
-110,-2,-4
-110,2,-2
-110,2,-2
-115,0,0
-106,-3,-3
-116,-1,-1
-115,0,0
-105,-2,-4
-105,-5,-4
-114,3,-1
-115,0,0
-107,2,-4
-105,-5,-4
-115,0,0
-112,-5,-4
-110,2,-4
-110,2,-2
-107,0,-2
-110,2,-2
-115,0,0
-106,-3,-3
-107,5,2
-109,1,-1
-104,3,1
-112,2,-4
-109,-3,-3
-103,0,-4
-105,5,-4
-112,0,-4
-112,2,-4
-110,-5,-4
-105,-2,0
-110,-5,-2
-106,-3,-3
-112,5,0
-111,-1,-2
-116,-1,-3
-103,0,-2
-111,-1,-3
-96,1,-1
-115,-2,-4
-103,0,-4
-115,2,0
-115,-2,-4
-112,0,-4
-109,-1,-1
-115,0,0
-112,-5,-2
-109,1,-1
-109,-3,-3
-111,-1,-3
-114,-1,-1
-110,-2,-4
-112,-2,-4
-112,2,-4
-110,-2,-4
-111,1,-3
-109,1,-3
-106,-3,-3
-106,3,-3
-115,0,0
-105,-2,-4
-111,-3,-3
-100,2,-4
-112,-5,-2
-104,3,1
-107,2,-4
-111,-1,-3
-112,2,-4
-115,0,0
-100,2,-4
-112,2,-4
-112,5,-2
-114,1,-1
-118,-1,0
-110,5,4
-107,-2,-2
-105,-5,2
-104,3,1
-110,2,-4
