=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.15 20:45:37 =~=~=~=~=~=~=~=~=~=~=~=,,
0,0,0
0,0,0
-43,35,37
-37,37,-1
-62,9,35
-88,50,23
-67,26,31
-48,40,4
-55,49,-6
-90,58,-31
-26,82,-19
-42,65,35
-38,37,9
-38,21,4
-73,22,2
-68,30,-5
-95,15,37
-89,13,25
-49,56,40
-84,52,-11
-62,33,-19
-50,26,28
-34,45,11
-80,44,-4
-49,63,0
-68,52,4
-48,58,7
-45,52,5
-60,40,11
-21,45,6
-43,21,22
-50,30,28
-71,15,25
-66,18,16
-43,55,39
-34,27,5
-53,43,-4
-55,21,5
-88,47,0
-55,66,16
-106,35,39
-56,35,18
-98,59,-26
-69,45,-12
-83,44,18
-60,14,0
-48,8,0
-66,7,-19
-44,64,23
-16,59,-1
-77,60,-8
-90,49,31
-83,4,-1
-88,67,14
-73,40,7
-75,48,22
-53,28,-25
-62,18,20
-43,98,18
-69,27,31
-77,56,1
-74,37,24
-69,20,0
-29,1,-36
-60,69,23
-78,45,2
-67,63,-8
-43,39,11
-93,16,54
-69,27,-19
-50,21,-7
-82,47,40
-41,44,5
-72,71,18
-46,46,4
-77,87,45
-65,33,11
-64,28,-32
-50,13,16
-53,59,33
-93,27,29
-62,40,18
-71,26,21
-42,44,13
-60,40,3
-43,29,18
-78,52,2
-44,23,24
-69,53,1
-17,-17,18
-72,35,3
-57,42,45
-41,80,-4
-57,6,23
-74,61,-5
-43,90,17
-58,37,32
-64,21,2
-72,56,18
-72,50,0
-74,23,-4
-82,30,-6
-105,32,0
-61,61,12
-72,53,7
-50,41,28
-72,39,-10
-30,58,25
-55,19,26
-64,52,-32
-64,50,11
-52,41,7
-50,9,7
-32,34,0
-14,46,-2
-117,54,35
-62,25,27
-95,-1,12
-37,30,-31
-77,18,7
-20,61,-11
-81,68,-13
-79,12,-3
-50,35,-12
-79,45,-19
-71,16,20
-67,37,2
-50,43,-8
-53,3,-17
-81,27,-18
-95,26,18
-56,23,-34
-45,58,-7
-50,75,-27
-69,50,16
-86,67,-8
-17,22,47
-77,34,23
-79,28,-3
-59,40,7
-57,51,35
-59,44,-8
