=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.17 13:47:03 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,
92,7556,-14528, ,166,185,-336
248,7492,-14604, ,171,180,-334
164,7592,-14648, ,171,175,-336
216,7492,-14668, ,181,175,-336
172,7568,-14692, ,177,182,-335
244,7564,-14660, ,177,182,-335
240,7484,-14636, ,177,184,-340
244,7568,-14652, ,177,184,-340
212,7516,-14576, ,177,184,-340
184,7604,-14668, ,164,185,-326
132,7548,-14628, ,164,185,-326
216,7580,-14632, ,176,193,-329
184,7620,-14592, ,176,193,-331
272,7496,-14648, ,169,193,-331
276,7564,-14656, ,176,183,-322
308,7424,-14544, ,176,183,-322
192,7532,-14592, ,177,187,-325
208,7536,-14596, ,177,187,-325
196,7408,-14600, ,177,187,-325
216,7452,-14672, ,177,187,-325
232,7604,-14620, ,177,187,-325
232,7496,-14688, ,172,182,-325
200,7552,-14700, ,172,182,-325
224,7576,-14600, ,172,187,-330
148,7520,-14568, ,172,179,-328
192,7460,-14612, ,172,179,-328
240,7580,-14644, ,165,189,-328
244,7432,-14624, ,165,189,-328
176,7512,-14612, ,175,182,-333
224,7612,-14668, ,175,182,-333
196,7556,-14644, ,175,182,-333
200,7568,-14668, ,169,180,-326
128,7676,-14664, ,169,180,-326
244,7512,-14624, ,171,191,-331
156,7564,-14620, ,171,191,-334
124,7556,-14592, ,179,175,-334
152,7524,-14560, ,174,178,-334
200,7540,-14560, ,174,178,-334
184,7552,-14656, ,168,177,-330
220,7516,-14604, ,168,177,-330
112,7552,-14576, ,168,177,-330
200,7576,-14664, ,168,177,-330
276,7588,-14588, ,168,177,-330
264,7480,-14616, ,170,184,-335
252,7524,-14620, ,170,184,-335
196,7592,-14644, ,172,179,-330
236,7452,-14628, ,172,185,-334
168,7520,-14604, ,176,185,-334
120,7600,-14636, ,170,179,-328
128,7596,-14676, ,170,179,-328
184,7564,-14608, ,175,174,-335
148,7472,-14584, ,175,174,-335
256,7596,-14592, ,175,174,-335
172,7612,-14620, ,180,187,-333
156,7552,-14712, ,180,187,-333
252,7528,-14628, ,180,184,-328
116,7524,-14620, ,180,184,-335
220,7564,-14648, ,172,177,-335
188,7480,-14604, ,176,183,-334
264,7448,-14616, ,176,183,-334
208,7560,-14660, ,172,179,-333
176,7496,-14676, ,172,179,-333
208,7540,-14608, ,172,179,-333
224,7580,-14496, ,172,179,-333
196,7456,-14644, ,172,179,-333
252,7556,-14656, ,169,185,-329
176,7612,-14584, ,169,185,-329
44,7572,-14644, ,174,196,-336
212,7504,-14612, ,174,170,-336
160,7560,-14668, ,166,170,-336
180,7552,-14672, ,169,188,-329
96,7500,-14600, ,169,188,-329
260,7492,-14644, ,172,177,-330
184,7544,-14616, ,172,177,-330
128,7420,-14608, ,172,177,-330
108,7504,-14576, ,179,180,-331
208,7436,-14616, ,179,180,-331
204,7636,-14668, ,168,189,-330
184,7540,-14580, ,168,189,-333
248,7528,-14612, ,170,189,-333
224,7656,-14616, ,177,194,-328
220,7516,-14656, ,177,194,-328
236,7604,-14604, ,166,178,-339
140,7548,-14600, ,166,178,-339
172,7540,-14624, ,166,178,-339
180,7504,-14680, ,166,178,-339
180,7512,-14620, ,166,178,-339
252,7568,-14668, ,171,183,-329
208,7564,-14656, ,171,183,-329
168,7512,-14596, ,171,185,-331
204,7572,-14736, ,171,182,-330
140,7544,-14580, ,177,182,-330
188,7604,-14652, ,171,178,-319
176,7540,-14652, ,171,178,-319
176,7492,-14644, ,168,177,-333
212,7468,-14580, ,168,177,-333
148,7524,-14612, ,168,177,-333
164,7576,-14636, ,168,189,-325
204,7484,-14620, ,168,189,-325
132,7524,-14572, ,169,183,-329
232,7544,-14636, ,169,183,-320
204,7516,-14624, ,182,184,-320
188,7532,-14696, ,187,194,-330
232,7632,-14644, ,187,194,-330
116,7548,-14604, ,177,187,-323
216,7560,-14656, ,177,187,-323
136,7500,-14628, ,177,187,-323
204,7528,-14712, ,177,187,-323
180,7492,-14628, ,177,187,-323
196,7524,-14668, ,183,185,-339
208,7648,-14632, ,183,185,-339
228,7484,-14608, ,172,184,-330
116,7484,-14696, ,172,188,-331
168,7496,-14588, ,169,188,-331
124,7540,-14584, ,177,194,-330
156,7552,-14608, ,177,194,-330
240,7516,-14644, ,172,182,-345
256,7548,-14552, ,172,182,-345
176,7588,-14660, ,172,182,-345
316,7528,-14584, ,179,191,-341
188,7468,-14600, ,179,191,-341
232,7568,-14704, ,169,180,-336
80,7532,-14596, ,169,180,-343
212,7524,-14592, ,179,180,-343
240,7560,-14564, ,179,180,-343
284,7520,-14584, ,179,180,-343
236,7532,-14620, ,170,182,-335
172,7600,-14580, ,170,182,-335
264,7504,-14644, ,170,182,-335
196,7500,-14592, ,170,182,-335
188,7456,-14672, ,170,182,-335
136,7508,-14612, ,159,185,-331
168,7532,-14652, ,159,185,-331
216,7544,-14604, ,180,187,-328
136,7496,-14540, ,180,187,-328
196,7600,-14544, ,180,187,-328
136,7560,-14608, ,179,185,-331
200,7412,-14632, ,179,185,-331
160,7492,-14684, ,176,183,-336
152,7460,-14616, ,176,183,-336
120,7600,-14604, ,176,183,-336
220,7580,-14576, ,183,191,-331
228,7608,-14696, ,183,191,-331
180,7516,-14664, ,179,180,-331
216,7484,-14584, ,179,180,-331
192,7520,-14580, ,179,180,-331
156,7452,-14668, ,179,180,-331
164,7588,-14608, ,179,180,-331
188,7608,-14600, ,169,196,-331
184,7532,-14616, ,169,196,-331
144,7564,-14576, ,169,196,-331
196,7548,-14616, ,169,196,-331
224,7512,-14656, ,169,196,-331
152,7520,-14652, ,171,185,-334
112,7488,-14600, ,171,185,-334
184,7468,-14676, ,171,196,-331
156,7564,-14716, ,171,196,-331
196,7532,-14600, ,171,196,-331
168,7560,-14656, ,181,183,-322
192,7628,-14616, ,181,183,-322
180,7508,-14552, ,177,179,-333
256,7584,-14632, ,177,179,-333
148,7528,-14560, ,177,179,-333
224,7500,-14576, ,179,188,-341
160,7508,-14592, ,179,188,-341
184,7592,-14608, ,176,185,-331
260,7568,-14520, ,176,185,-331
184,7552,-14612, ,183,183,-331
144,7496,-14716, ,185,187,-328
248,7500,-14604, ,185,187,-328
184,7564,-14620, ,172,192,-328
124,7464,-14632, ,172,192,-328
116,7404,-14512, ,172,192,-328
136,7512,-14656, ,172,192,-328
220,7572,-14600, ,172,192,-328
204,7504,-14592, ,169,183,-322
188,7580,-14640, ,169,183,-322
236,7584,-14612, ,186,183,-334
216,7616,-14680, ,186,185,-331
176,7496,-14604, ,174,185,-331
188,7544,-14608, ,171,185,-343
240,7508,-14636, ,171,185,-343
236,7452,-14680, ,175,182,-330
120,7484,-14592, ,175,182,-330
176,7572,-14612, ,175,182,-330
260,7524,-14608, ,166,185,-336
156,7508,-14700, ,166,185,-336
232,7516,-14684, ,171,185,-326
260,7568,-14620, ,171,185,-325
244,7524,-14604, ,170,182,-325
176,7496,-14672, ,181,183,-336
152,7556,-14660, ,181,183,-336
212,7560,-14588, ,181,183,-343
292,7584,-14580, ,181,183,-343
176,7564,-14624, ,181,183,-343
168,7416,-14472, ,181,183,-343
272,7612,-14696, ,181,183,-343
156,7432,-14564, ,174,188,-339
156,7576,-14632, ,174,188,-339
244,7484,-14708, ,171,178,-329
260,7472,-14624, ,171,189,-335
184,7452,-14632, ,175,189,-335
168,7396,-14632, ,168,184,-333
144,7540,-14612, ,168,184,-333
180,7520,-14612, ,170,184,-337
112,7552,-14576, ,170,184,-337
100,7564,-14624, ,170,184,-337
84,7560,-14540, ,176,191,-322
156,7512,-14648, ,176,191,-322
44,7520,-14572, ,172,187,-333
168,7524,-14532, ,172,187,-333
248,7560,-14644, ,172,187,-333
184,7548,-14612, ,172,187,-333
196,7460,-14624, ,172,187,-333
172,7544,-14592, ,187,184,-337
232,7580,-14664, ,187,184,-337
180,7544,-14644, ,187,184,-337
212,7576,-14652, ,187,193,-334
176,7652,-14572, ,174,193,-334
224,7584,-14584, ,174,180,-331
152,7520,-14552, ,174,180,-331
164,7528,-14556, ,168,179,-330
180,7592,-14620, ,168,179,-330
108,7468,-14656, ,168,179,-330
172,7516,-14620, ,175,184,-335
92,7528,-14688, ,175,184,-335
136,7568,-14600, ,166,183,-329
176,7660,-14600, ,166,183,-336
200,7496,-14604, ,171,178,-336
224,7592,-14624, ,175,189,-340
140,7556,-14708, ,175,189,-340
208,7596,-14624, ,171,183,-324
204,7444,-14728, ,171,183,-324
240,7532,-14624, ,171,183,-324
152,7568,-14680, ,171,183,-324
200,7552,-14640, ,171,183,-324
132,7488,-14612, ,170,192,-335
216,7544,-14548, ,170,192,-335
168,7572,-14576, ,171,183,-331
108,7536,-14620, ,171,188,-329
192,7548,-14636, ,179,188,-329
212,7616,-14516, ,176,183,-339
252,7572,-14592, ,176,183,-339
192,7636,-14648, ,179,188,-336
168,7508,-14608, ,179,188,-336
212,7528,-14644, ,179,188,-336
204,7512,-14644, ,181,188,-331
152,7572,-14604, ,181,188,-331
148,7448,-14600, ,179,183,-336
136,7560,-14648, ,179,183,-334
84,7544,-14644, ,171,178,-334
84,7644,-14576, ,175,182,-328
184,7584,-14652, ,175,182,-328
128,7444,-14568, ,169,196,-324
256,7544,-14620, ,169,196,-324
128,7544,-14624, ,169,196,-324
256,7508,-14612, ,169,196,-324
140,7552,-14576, ,169,196,-324
160,7532,-14620, ,166,183,-326
216,7496,-14728, ,166,183,-326
216,7480,-14548, ,174,191,-331
252,7528,-14632, ,174,189,-333
160,7680,-14692, ,177,189,-333
264,7456,-14660, ,185,187,-330
124,7396,-14588, ,185,187,-330
176,7416,-14504, ,168,192,-340
272,7512,-14596, ,168,192,-340
180,7464,-14616, ,168,192,-340
204,7584,-14636, ,180,187,-328
108,7540,-14580, ,180,187,-328
168,7488,-14604, ,170,184,-340
120,7580,-14644, ,170,184,-333
200,7560,-14596, ,175,182,-333
200,7588,-14672, ,183,198,-336
188,7512,-14632, ,183,198,-336
204,7552,-14640, ,170,192,-335
288,7532,-14600, ,170,192,-335
200,7504,-14624, ,170,192,-335
156,7596,-14580, ,170,192,-335
168,7528,-14612, ,170,192,-335
228,7532,-14580, ,174,178,-329
164,7456,-14668, ,174,178,-329
156,7544,-14664, ,176,178,-334
168,7600,-14572, ,176,178,-334
176,7572,-14628, ,179,178,-334
252,7448,-14664, ,183,180,-329
236,7608,-14648, ,183,180,-329
188,7580,-14648, ,172,184,-330
164,7580,-14652, ,172,184,-330
88,7488,-14664, ,172,184,-330
124,7560,-14588, ,175,184,-325
156,7484,-14592, ,175,184,-325
188,7452,-14660, ,166,183,-326
140,7516,-14640, ,166,183,-329
144,7468,-14620, ,176,180,-329
224,7532,-14572, ,170,184,-337
160,7516,-14640, ,170,184,-337
144,7476,-14648, ,177,182,-328
176,7476,-14600, ,177,182,-328
136,7604,-14680, ,177,182,-328
192,7408,-14644, ,177,182,-328
92,7484,-14644, ,177,182,-328
144,7544,-14640, ,164,183,-334
288,7492,-14600, ,164,183,-334
188,7556,-14656, ,174,178,-326
248,7592,-14688, ,174,183,-336
92,7492,-14688, ,164,183,-336
184,7476,-14524, ,175,192,-337
188,7584,-14668, ,175,192,-337
232,7496,-14592, ,180,187,-342
212,7384,-14684, ,180,187,-342
212,7532,-14612, ,180,187,-342
208,7648,-14680, ,174,185,-334
188,7496,-14696, ,174,185,-334
132,7500,-14588, ,166,178,-324
164,7476,-14580, ,166,178,-336
212,7588,-14584, ,174,183,-336
188,7420,-14656, ,172,177,-335
184,7692,-14612, ,172,177,-335
152,7432,-14576, ,174,185,-334
264,7564,-14652, ,174,185,-334
140,7408,-14480, ,174,185,-334
160,7464,-14552, ,174,185,-334
260,7544,-14660, ,174,185,-334
292,7528,-14708, ,165,189,-333
212,7652,-14680, ,165,189,-333
256,7620,-14588, ,175,182,-328
288,7584,-14608, ,175,185,-324
240,7604,-14628, ,176,185,-324
132,7472,-14540, ,171,185,-331
-36,7560,-14604, ,171,185,-331
44,7500,-14600, ,168,187,-323
140,7556,-14616, ,168,187,-323
156,7632,-14636, ,168,187,-323
200,7548,-14512, ,171,180,-329
100,7568,-14584, ,171,180,-329
260,7512,-14600, ,166,175,-329
196,7496,-14604, ,166,175,-336
152,7532,-14636, ,183,188,-336
228,7568,-14600, ,172,192,-333
236,7504,-14572, ,172,192,-333
228,7500,-14644, ,169,183,-324
176,7600,-14632, ,169,183,-324
308,7492,-14612, ,169,183,-324
196,7548,-14720, ,169,183,-324
172,7588,-14632, ,169,183,-324
312,7468,-14592, ,176,193,-334
108,7528,-14708, ,176,193,-334
192,7568,-14628, ,169,188,-326
128,7640,-14652, ,169,185,-329
152,7536,-14664, ,174,185,-329
-2232,9448,-15724, ,177,177,-333
-8048,12800,-12312, ,177,177,-333
-9696,17888,-15224, ,176,178,-339
-9548,19124,-20588, ,176,170,-339
-10776,20112,-17532, ,169,170,-339
-11256,19316,-15208, ,164,183,-341
-10296,18596,-16876, ,164,183,-341
-8792,16740,-17512, ,158,187,-320
-6720,14172,-17580, ,158,197,-316
-4392,11352,-18488, ,158,197,-316
-2064,8508,-19848, ,175,192,-299
-112,6452,-24592, ,175,192,-299
9876,2588,-32768, ,177,199,-279
12500,-2900,-19448, ,177,198,-259
13468,-5936,-17276, ,201,198,-259
14468,-7564,-16488, ,206,196,-256
14668,-8480,-9252, ,206,196,-256
13900,-4764,-8424, ,222,197,-260
11268,-300,-12092, ,222,197,-260
6576,4840,-15612, ,222,197,-260
1684,10760,-19396, ,222,197,-270
-2756,15640,-21424, ,222,197,-270
-6476,19728,-16168, ,208,191,-285
-9328,23584,-12624, ,208,191,-285
-11360,26952,-11952, ,208,191,-285
-13164,28364,-11000, ,193,203,-302
-14148,28200,-10584, ,193,203,-302
-13908,26324,-10768, ,193,203,-302
-12904,23064,-12068, ,193,203,-302
-11248,18760,-13788, ,193,203,-302
-9020,14292,-15248, ,183,201,-276
-6208,10048,-16032, ,183,201,-255
-3372,5976,-16292, ,195,202,-255
-1164,2968,-15596, ,198,201,-239
20,364,-15896, ,198,201,-239
1384,-840,-15576, ,201,206,-222
1960,-696,-15464, ,201,206,-222
1948,324,-14828, ,201,206,-222
1576,2416,-14220, ,201,206,-222
792,4256,-12240, ,201,206,-222
156,6756,-10888, ,203,206,-215
-304,9228,-10364, ,203,206,-215
-668,11036,-9264, ,214,199,-209
-1312,12888,-8616, ,214,199,-209
-1716,14216,-7988, ,214,199,-209
-2112,15060,-7360, ,214,199,-207
-2392,15344,-8024, ,214,199,-207
-2544,15992,-8524, ,199,202,-209
-2644,16188,-8224, ,199,202,-209
-3504,16148,-8540, ,199,202,-209
-4248,16044,-9312, ,195,202,-197
-4984,15336,-9524, ,195,202,-197
-5528,14580,-9780, ,198,201,-201
-6352,13572,-9816, ,198,205,-187
-6848,12480,-9532, ,192,205,-187
-7312,11672,-9240, ,191,211,-184
-7408,10844,-8996, ,191,211,-184
-7096,10436,-9060, ,199,210,-182
-6584,10160,-9092, ,199,210,-182
-6072,9904,-9440, ,199,210,-182
-5540,9900,-9200, ,196,208,-171
-4804,10016,-8876, ,196,208,-171
-3824,10344,-8260, ,188,198,-171
-2784,10960,-7668, ,188,197,-163
-2164,11748,-7048, ,197,197,-163
-1828,12380,-6688, ,197,207,-158
-1728,13284,-6704, ,197,207,-158
-1620,13864,-6224, ,191,203,-162
-1756,14300,-6256, ,191,194,-158
-1972,14676,-6784, ,192,194,-158
-2332,14876,-7100, ,201,206,-157
-2672,14624,-7616, ,201,206,-157
-3188,14224,-7880, ,191,191,-159
-3516,13556,-8296, ,191,202,-153
-3888,12808,-8460, ,195,202,-153
-4064,12264,-8500, ,188,196,-142
-4164,11852,-8464, ,188,196,-142
-4456,11520,-8200, ,190,194,-141
-4744,11416,-7584, ,190,196,-142
-4796,11440,-6976, ,196,196,-142
-5008,11696,-6420, ,186,203,-142
-4924,11888,-5708, ,186,203,-142
-4936,12436,-5408, ,185,199,-144
-5064,12892,-5596, ,185,205,-136
-5220,13584,-5876, ,187,205,-136
-5200,14344,-6068, ,171,203,-145
-5280,14960,-6184, ,171,203,-145
-5256,15316,-6492, ,193,201,-135
-5088,15568,-6732, ,193,198,-133
-4920,15492,-6964, ,183,198,-133
-4524,15408,-7408, ,183,196,-130
-3848,15288,-7268, ,183,196,-130
-3304,14912,-6740, ,186,201,-133
-2828,14640,-6916, ,186,193,-130
-2636,14292,-6668, ,188,193,-130
-2728,13980,-6164, ,188,193,-135
-3208,13852,-5592, ,188,193,-135
-3744,13904,-5012, ,187,202,-127
-4348,14168,-4704, ,187,188,-128
-4928,14216,-4520, ,186,188,-128
-5640,14420,-4444, ,175,192,-124
-6048,14528,-4508, ,175,192,-124
-6452,14632,-4744, ,179,196,-116
-13564,18032,-6932, ,179,202,-115
-12708,16960,-7036, ,185,202,-115
-7812,13004,-6332, ,177,197,-119
-6856,12512,-5436, ,177,197,-119
-5476,13384,-5196, ,181,193,-118
-4712,14000,-5360, ,181,202,-119
-3956,13816,-4116, ,177,202,-119
-3224,14216,-5548, ,174,198,-111
-3624,14292,-4844, ,174,198,-111
-4396,15032,-5132, ,190,199,-110
-4400,15460,-5688, ,190,194,-107
-4804,15272,-6532, ,182,194,-107
-5904,14336,-2852, ,191,191,-111
-4840,13900,-3452, ,191,191,-111
-3300,13864,-5556, ,191,188,-108
-1692,12880,-5916, ,191,192,-105
-1432,13060,-5024, ,182,192,-105
-2832,14308,-5280, ,197,187,-105
-4908,15564,-5036, ,197,187,-105
-6068,16276,-4184, ,187,187,-102
-7232,15176,-2856, ,187,199,-102
-5948,16596,-4460, ,190,199,-102
-7444,14040,-1708, ,188,180,-106
-6732,15208,-5740, ,188,180,-106
-6512,14560,-3904, ,191,196,-106
-7052,14604,-5028, ,191,185,-104
-7988,14684,-4316, ,186,185,-104
-7400,15252,-4396, ,179,191,-104
-6136,13856,-2668, ,179,191,-104
-4300,13456,-3276, ,179,173,-92
-3664,12612,-2876, ,179,182,-85
-3604,14452,-3540, ,175,182,-85
-4444,13972,-3716, ,168,179,-81
3708,24484,-2164, ,168,179,-81
-2308,20476,-4292, ,171,180,-87
-5832,13720,-3664, ,171,180,-87
-2564,14064,-3220, ,171,180,-87
-2064,13932,-2940, ,174,180,-75
-3188,14052,-3048, ,174,180,-75
-4252,14036,-3016, ,154,175,-79
-4820,13688,-3056, ,154,175,-79
-4764,14204,-3012, ,154,175,-79
-4980,14876,-2768, ,160,182,-73
-4852,15772,-2660, ,160,182,-73
-4640,15968,-2548, ,158,174,-64
-4448,16296,-2492, ,158,174,-67
-4776,16692,-2112, ,154,170,-67
-5244,17356,-2312, ,149,170,-75
-5360,17888,-2552, ,149,170,-75
-5664,17840,-1396, ,152,168,-75
-5284,17944,-2148, ,152,168,-60
-5748,17100,1608, ,152,175,-60
-5764,16272,-80, ,166,175,-72
-7060,15848,-1964, ,166,175,-72
-6284,14000,-4108, ,155,179,-69
-4664,13748,-5800, ,155,179,-69
-5304,13352,-2860, ,155,179,-69
-6256,14584,-2116, ,155,179,-69
-6484,15380,-2344, ,155,179,-69
-6284,15016,-3216, ,168,179,-66
-6000,15008,-3316, ,168,179,-66
-5872,14364,-2176, ,163,166,-59
-5160,13920,-1436, ,163,168,-62
-5272,14204,-960, ,174,168,-62
-5452,14948,-1084, ,153,179,-66
-5372,15796,-1212, ,153,179,-66
-4888,16344,-764, ,160,164,-61
-4288,16780,-460, ,160,166,-49
-4036,16464,-384, ,160,166,-49
-3656,16464,-372, ,166,173,-53
-3468,15824,-284, ,166,173,-53
-3884,15808,-628, ,154,170,-58
-4528,15572,-1340, ,154,170,-58
-5276,15096,-1764, ,154,170,-58
-6036,14480,-2268, ,161,175,-46
-6680,14196,-2168, ,161,175,-46
-6640,14496,-2044, ,148,164,-35
-6168,15228,-1776, ,148,164,-44
-5416,15716,-1580, ,153,164,-44
-5032,15992,-892, ,155,171,-39
-4836,16184,-344, ,155,171,-39
-4708,17108,0, ,150,161,-39
-4652,17336,312, ,150,161,-39
-4300,17468,-116, ,150,161,-39
-4564,16940,116, ,150,161,-39
-4704,16196,368, ,150,161,-39
-5124,15592,156, ,153,161,-39
-5528,15384,112, ,153,161,-39
-5356,15304,-376, ,148,151,-30
-5552,15412,-692, ,148,151,-30
-5068,15460,-800, ,148,151,-30
-5288,14720,-300, ,143,156,-20
-4764,15032,520, ,143,156,-20
-4692,15316,624, ,145,151,-20
-4676,15152,380, ,145,151,-18
-4400,15388,1120, ,141,148,-18
-4160,15876,1220, ,137,145,-14
-4056,15796,1264, ,137,145,-14
-3540,16436,1972, ,131,146,-20
-3360,16512,2136, ,131,146,-20
-3176,16456,2320, ,131,146,-20
-2988,16108,2136, ,131,146,-20
-3040,15424,1848, ,131,146,-20
-3224,14832,2012, ,134,134,-12
-3820,15136,1976, ,134,134,-12
-4640,15596,1940, ,131,136,-10
-4740,15584,1664, ,131,138,-1
-5024,15580,1560, ,131,138,-1
-4964,16088,1584, ,136,131,8
-4764,15980,1968, ,136,131,8
-4904,15636,2164, ,126,136,1
-5236,15084,2104, ,126,136,7
-4864,14720,2108, ,127,122,7
-4764,14540,2064, ,139,129,4
-4424,15016,2312, ,139,129,4
-4288,15132,2572, ,122,127,2
-4508,15260,2772, ,122,127,2
-4684,15188,3028, ,122,127,2
-4536,15284,2972, ,122,120,8
-4836,15044,3064, ,133,120,8
-4456,15192,3184, ,133,120,13
-4476,15196,3108, ,133,120,13
-4316,15380,3116, ,123,113,10
-4300,15336,3568, ,123,113,12
-4052,15552,3704, ,127,114,12
-4116,15604,3924, ,127,109,12
-3960,15656,3856, ,127,109,12
-3908,15800,4104, ,116,120,15
-3848,15656,4124, ,116,120,15
-4116,15688,4348, ,116,120,15
-4112,15184,4288, ,116,120,15
-4144,15276,4472, ,116,120,15
-4064,15116,4752, ,123,110,23
-3700,15276,4724, ,123,110,23
-3576,15252,4596, ,120,106,24
-3212,15472,4468, ,120,106,24
-3060,15324,4368, ,120,106,24
-3028,15212,4344, ,121,110,23
-3216,15128,4484, ,121,110,23
-3596,15128,4844, ,106,103,23
-3668,15428,4984, ,106,103,23
-3580,15680,4960, ,106,103,23
-3572,15716,5652, ,106,103,23
-3412,15988,5744, ,106,103,23
-3272,15672,5980, ,103,96,33
-3232,15796,5860, ,103,96,33
-3436,15988,6108, ,99,90,35
-3508,16072,6156, ,99,90,35
-3248,15952,6388, ,99,90,35
-3000,15504,6384, ,96,95,47
-2736,15008,6236, ,96,95,47
-2384,14760,5848, ,94,80,39
-2264,14476,5744, ,94,80,39
-2140,14312,5648, ,94,80,39
-2452,14372,5492, ,94,77,39
-2072,14432,6088, ,96,77,39
-2120,14332,6204, ,94,75,49
-1968,14232,6620, ,94,75,49
-1848,14012,6812, ,90,68,46
-1488,14356,7156, ,90,68,49
-1704,14368,6904, ,91,75,49
-1728,14368,6992, ,91,75,49
-1768,14108,7100, ,91,75,49
-1876,14156,7472, ,88,61,53
-2232,14624,7216, ,88,61,53
-2088,14640,7256, ,84,59,56
-2384,14612,7224, ,84,59,49
-2496,14632,7472, ,89,62,49
-2724,14612,7388, ,93,61,53
-2700,14344,7384, ,93,61,53
-2860,14008,7348, ,88,61,53
-2980,13744,6824, ,88,61,53
-2160,13676,7616, ,85,58,55
-2200,13792,8160, ,85,58,55
-2112,13320,8332, ,85,58,55
-2080,13644,8200, ,85,53,55
-1868,13600,8236, ,85,53,55
-1740,13776,8452, ,88,45,53
-2084,13816,8740, ,88,45,53
-2036,13792,9024, ,88,45,53
-2232,13768,8832, ,88,53,58
-2156,13632,8604, ,88,53,58
-2304,13592,8296, ,89,34,69
-2224,13524,8268, ,89,34,69
-2164,13464,8376, ,72,34,64
-1884,13400,8560, ,72,34,59
-1676,13484,8496, ,84,34,59
-1568,13280,8556, ,84,34,59
-1364,13072,8624, ,84,34,59
-1260,13144,8576, ,67,44,54
-1436,13404,9056, ,67,44,54
-1396,13736,9152, ,72,47,59
-1588,13872,9548, ,72,47,59
-1396,13756,9508, ,72,47,59
-1492,13584,9528, ,78,30,58
-1156,13444,9348, ,78,30,58
-1008,13168,9504, ,63,38,75
-1104,12944,9192, ,63,38,75
-952,12832,9064, ,78,43,65
-1116,12876,9052, ,78,43,65
-1092,12736,9228, ,78,43,65
-1256,12776,9296, ,65,29,69
-1180,12756,9332, ,65,29,69
-1056,12752,9412, ,74,29,71
-952,12864,9520, ,74,29,71
-792,12816,9636, ,74,29,71
-844,13040,9816, ,74,29,71
-844,12884,9968, ,74,29,71
-1008,12976,10012, ,73,28,62
-1116,13288,9964, ,73,28,62
-1392,13476,10032, ,74,19,69
-1540,13440,10320, ,74,19,62
-1400,13416,10228, ,78,30,62
-1852,13660,10460, ,78,22,58
-2564,13600,10740, ,78,22,58
-2272,13392,10740, ,66,22,58
-1784,13316,10304, ,66,22,58
-1124,13036,9868, ,65,21,73
-772,12912,9768, ,65,21,66
-804,12852,10064, ,67,21,66
-704,13040,10272, ,66,20,65
-736,13024,10508, ,66,20,65
-812,13016,10444, ,62,11,71
-728,12780,10316, ,62,11,75
-576,12712,10384, ,68,12,75
-364,12492,10436, ,68,12,75
-528,12552,10352, ,68,12,75
-668,12556,10288, ,61,12,65
-656,12592,10656, ,61,12,65
-572,12660,10928, ,58,0,75
-428,12732,10968, ,58,0,75
-532,12720,11008, ,58,0,75
-488,12644,11184, ,66,-5,82
