=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.14 10:58:20 =~=~=~=~=~=~=~=~=~=~=~=
-16344
-16288
-16216
-16236
-16252
-16308
-16316
-16280
-16344
-16372
-16340
-16356
-16348
-16288
-16220
-16188
-16288
-16336
-16240
-16252
-16316
-16296
-16228
-16320
-16424
-16320
-16284
-16284
-16352
-16360
-16304
-16348
-16444
-16364
-16248
-16252
-16284
-16332
-16332
-16272
-16236
-16244
-16204
-16200
-16272
-16276
-16320
-16328
-16300
-16300
-16284
-16268
-16304
-16268
-16172
-16204
-16280
-16272
-16208
-16232
-16312
-16284
-16228
-16264
-16284
-16264
-16284
-16316
-16280
-16248
-16288
-16268
-16188
-16228
-16284
-16284
-16236
-16256
-16304
-16260
-16248
-16276
-16280
-16288
-16220
-16204
-16284
-16316
-16288
-16264
-16284
-16280
-16280
-16216
-16224
-16264
-16312
-16380
-16280
-16228
-16284
-16332
-16316
-16240
-16296
-16360
-16276
-16280
-16344
-16316
-16252
-16244
-16300
-16268
-16292
-16324
-16288
-16308
-16268
-16200
-16228
-16228
-16180
-16264
-16264
-16328
-16288
-16264
-16244
-16196
-16240
-16276
-16268
-16340
-16340
-16292
-16324
-16304
-16232
-16272
-16308
-16260
-16248
-16264
-16248
-16280
-16284
-16236
-16260
-16304
-16344
-16232
-16144
-16208
-16244
-16224
-16280
-16336
-16248
-16224
-16288
-16316
-16248
-16252
-16276
-16272
-16320
-16296
-16268
-16224
-16292
-16332
-16332
-16284
-16300
-16268
-16296
-16300
-16256
-16244
-16288
-16300
-16268
-16216
-16220
-16244
-16224
-16296
-16300
-16324
-16352
-16284
-16288
-16252
-16236
-16264
-16260
-16264
-16232
-16228
-16268
-16272
-16248
-16224
-16304
-16336
-16244
-16240
-16312
-16308
-16284
-16256
-16256
-16300
-16308
-16344
-16328
-16304
-16316
-16332
-16304
-16304
-16280
-16212
-16160
-16224
-16260
-16264
-16248
-16288
-16352
-16368
-16252
-16144
-16180
-16292
-16328
-16280
-16304
-16232
-16252
-16336
-16324
-16284
-16244
-16236
-16236
-16228
-16240
-16276
-16268
-16284
-16296
-16324
-16324
-16316
-16388
-16352
-16300
-16248
-16208
-16244
-16160
-16164
-16212
-16184
-16296
-16296
-16148
-16148
-16200
-16308
-16284
-16232
-16220
-16244
-16324
-16356
-16328
-16292
-16268
-16252
-16220
-16244
-16252
-16280
-16340
-16340
-16288
-16248
-16292
-16308
-16236
-16220
-16264
-16276
-16288
-16360
-16388
-16348
-16292
-16240
-16288
-16352
-16320
-16264
-16248
-16232
-16288
-16308
-16288
-16332
-16328
-16272
-16252
-16280
-16260
-16244
-16244
-16252
-16208
-16176
-16192
-16260
-16320
-16252
-16220
-16256
-16268
-16308
-16288
-16304
-16348
-16364
-16348
-16336
-16352
-16284
-16228
-16244
-16292
-16328
-16360
-16336
-16276
-16288
-16316
-16232
-16236
-16264
-16248
-16268
-16300
-16300
-16244
-16188
-16188
-16236
-16268
-16292
-16352
-16384
-16380
-16316
-16216
-16244
-16244
-16236
-16168
-16228
-16312
-16292
-16236
-16260
-16272
-16216
-16232
-16272
-16284
-16320
-16272
-16292
-16388
-16280
-16252
-16324
-16292
-16260
-16308
-16316
-16232
-16180
-16260
-16248
-16248
-16276
-16252
-16312
-16312
-16272
-16268
-16268
-16264
-16308
-16344
-16308
-16308
-16272
-16288
-16316
-16268
-16300
-16356
-16308
-16260
-16260
-16312
-16324
-16316
-16308
-16316
-16288
-16244
-16204
-16220
-16272
-16256
-16264
-16368
-16380
-16312
-16288
-16312
-16348
-16364
-16316
-16180
-16220
-16284
-16240
-16276
-16300
-16280
-16252
-16204
-16268
-16316
-16236
-16220
-16344
-16304
-16232
-16300
-16308
-16316
-16260
-16236
-16276
-16308
-16268
-16216
-16256
-16244
-16244
-16224
-16300
-16300
-16288
-16364
-16332
-16320
-16344
-16272
-16248
-16204
-16172
-16240
-16224
-16244
-16388
-16368
-16288
-16340
-16320
-16264
-16264
-16264
-16296
-16308
-16300
-16304
-16284
-16264
-16300
-16348
-16404
-16412
-16304
-16264
-16340
-16336
-16284
-16228
-16196
-16260
-16292
-16308
-16300
-16204
-16208
-16268
-16312
-16312
-16376
-16316
-16284
-16340
-16328
-16292
-16292
-16280
-16272
-16284
-16268
-16244
-16236
-16200
-16236
-16276
-16252
-16252
-16304
-16288
-16272
-16292
-16284
-16300
-16252
-16252
-16280
-16228
-16172
-16188
-16240
-16256
-16320
-16392
-16260
-16220
-16296
-16256
-16272
-16280
-16272
-16304
-16312
-16236
-16236
-16368
-16400
-16400
-16324
-16304
-16260
-16248
-16328
-16348
-16360
-16360
-16252
-16100
-16152
-16192
-16192
-16276
-16296
-16316
-16356
-16356
-16300
-16308
-16360
-16352
-16356
-16292
-16208
-16304
-16336
-16208
-16156
-16204
-16248
-16264
-16340
-16380
-16344
-16316
-16332
-16340
-16304
-16296
-16208
-16160
-16208
-16288
-16292
-16284
-16276
-16248
-16248
-16296
-16260
-16300
-16292
-16236
