=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.15 17:04:56 =~=~=~=~=~=~=~=~=~=~=~=,,
-2,-2,70
-3,-3,69
-2,5,75
2,0,70
0,0,66
2,0,72
-2,-2,70
3,-1,71
-2,5,75
-1,1,61
0,5,70
-2,2,75
-1,1,69
0,0,67
1,1,61
-1,3,61
2,5,65
2,5,67
4,2,58
3,3,66
2,2,67
0,5,65
-1,1,69
-2,5,67
-3,3,61
4,5,72
0,5,67
2,5,65
2,2,65
4,5,67
1,-3,59
-2,-2,70
1,2,59
3,3,61
-1,1,64
0,-5,60
-1,-3,59
-1,-1,61
-2,-2,70
4,0,65
0,5,67
4,5,70
1,-1,66
3,-1,69
-1,3,61
4,5,70
-3,1,64
-2,-2,60
-1,-1,66
-2,-2,70
-2,-2,70
-4,-2,65
0,0,60
-3,3,66
4,2,60
-2,2,72
-2,-2,65
2,5,62
-4,2,58
-2,5,67
2,5,55
-2,-2,70
4,2,65
-2,-1,62
-1,3,71
-3,3,66
1,3,62
-1,3,69
2,2,65
-1,3,64
-2,0,60
0,2,70
-2,5,58
-4,2,67
-2,2,67
1,3,69
2,5,65
-1,1,71
-1,2,61
2,-2,67
2,2,67
0,-2,72
0,2,70
-2,5,75
4,-2,70
0,5,65
2,2,64
2,2,62
2,5,55
-1,3,61
2,2,65
-2,-2,70
4,0,65
-1,1,64
3,3,64
0,5,77
-1,3,71
-3,-1,64
-2,-2,70
-2,0,62
-2,2,60
-2,-2,70
-1,1,71
-1,1,69
0,5,60
-1,3,61
-2,-2,70
0,5,72
-1,1,54
0,-2,70
-4,-2,65
2,5,72
0,2,77
3,3,66
2,5,65
0,2,77
-2,-2,60
0,5,67
-1,1,59
-2,-2,70
-2,-2,70
2,0,70
-2,5,67
0,0,65
-2,-2,70
4,5,60
2,2,75
2,2,58
0,-2,65
-2,0,65
-3,-1,64
-1,1,61
0,0,75
2,2,65
-4,2,62
-2,-2,70
-1,1,61
2,2,67
0,0,62
0,0,60
0,2,72
-2,-2,70
0,0,62
-1,1,69
-3,1,59
-2,5,67
-2,-2,70
2,0,72
4,5,75
-4,5,70
-1,-1,71
-2,2,62
2,5,72
-3,1,69
-4,-2,62
2,2,65
4,0,60
-1,5,66
0,5,65
-3,3,66
0,5,67
-4,2,65
-3,1,66
-1,1,71
-4,0,72
-1,1,69
1,1,66
-2,-2,70
0,2,65
-1,1,64
4,2,67
4,5,67
1,3,71
-1,3,69
-2,-2,65
4,2,72
-2,2,75
-3,1,59
0,2,67
-2,0,65
-2,5,67
3,0,61
-2,-2,70
-4,5,70
-4,0,72
-1,1,59
4,2,72
2,2,72
0,0,62
0,-2,65
-2,5,75
4,0,65
4,2,72
-2,5,67
2,5,70
4,2,70
-1,3,66
1,3,69
1,1,69
-2,-2,70
3,3,70
0,5,72
0,0,62
-3,3,66
-1,-3,61
-3,-1,64
0,0,67
-2,-2,70
-4,-5,72
-4,0,72
2,2,67
-2,-2,70
4,0,65
1,1,69
-1,3,61
-4,2,62
3,3,54
0,0,65
-4,2,62
-1,3,64
0,5,75
3,-3,64
-2,5,72
-2,-2,70
-4,5,70
1,1,66
-1,1,71
0,-2,67
3,3,66
-2,5,67
-4,5,70
0,2,70
0,0,67
-4,2,75
-2,0,65
4,0,67
0,5,60
-4,5,75
0,0,62
0,5,60
-3,1,64
-1,1,69
-4,2,65
2,5,70
-2,-2,70
-4,2,67
4,0,62
4,5,60
-3,-3,66
2,0,62
-1,1,73
-1,3,64
-2,2,60
-2,2,75
0,0,65
-1,3,61
2,2,77
0,2,62
1,1,64
0,5,72
-1,3,64
4,0,72
-4,2,65
4,0,65
0,-2,70
0,0,67
0,5,60
-1,3,71
-2,2,70
0,5,72
2,-2,67
-2,5,65
-4,2,75
-4,5,70
1,3,69
3,-1,66
4,-2,70
2,0,60
0,2,70
-1,1,64
-3,3,64
2,5,72
-2,2,75
-1,3,71
1,3,76
-4,2,70
-2,5,67
0,0,67
-2,-2,70
4,0,65
0,-5,60
-3,3,69
0,5,60
-3,1,69
3,-1,73
-2,0,62
-2,2,72
-3,1,59
3,-1,69
-3,1,59
-2,2,75
4,5,67
1,3,61
-4,2,70
2,2,65
4,-2,71
-2,2,60
0,1,70
2,5,70
0,5,60
-4,2,67
0,-2,67
-2,-2,70
-4,0,72
-1,-3,66
-3,1,66
3,3,71
-1,3,64
-3,-1,73
-4,2,67
-1,-1,78
-2,5,65
4,2,67
-2,5,65
3,1,69
-1,1,69
-4,5,75
-2,2,70
-1,1,76
-3,3,66
-1,3,61
3,3,71
-3,-3,64
-1,1,59
-2,0,65
-2,-2,70
0,5,65
2,2,61
2,5,65
-3,3,61
-3,1,69
-2,5,67
0,2,77
2,2,75
-2,0,65
-1,3,61
-1,3,61
0,-2,65
0,2,62
-1,3,69
-2,5,67
-2,-2,70
-2,0,65
2,5,55
4,1,67
-2,-2,70
2,5,67
-4,-5,65
-4,2,64
1,3,71
0,2,70
2,2,75
1,1,69
1,1,59
0,0,67
-2,-2,70
-2,0,60
-2,5,67
2,0,67
3,1,66
3,3,61
-3,3,64
0,0,60
4,0,62
-3,-1,64
0,2,65
-3,3,71
4,0,65
4,2,67
-2,-2,70
-1,3,64
-4,2,67
2,2,67
4,0,65
-2,0,65
1,3,59
0,-5,60
-3,-1,73
2,2,65
0,2,70
1,3,69
-2,5,67
1,1,71
-1,3,64
-4,-3,62
-3,-3,66
4,0,60
4,5,70
0,-2,67
0,2,58
0,5,67
2,5,72
-4,-5,67
-4,5,70
-3,-1,66
4,0,70
-1,1,71
-3,-1,61
-1,1,59
-2,-2,70
2,0,65
0,0,60
-3,3,66
-3,1,69
-1,3,71
0,5,60
1,3,71
0,0,67
3,1,69
2,2,75
-1,3,78
1,3,66
-2,0,60
1,-1,73
1,3,66
