=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.14 10:51:03 =~=~=~=~=~=~=~=~=~=~=~=
16372
16424
16424
16396
16284
16336
16428
16376
16316
16308
16344
16436
16392
16320
16428
16496
16408
16368
16384
16372
16480
16476
16396
16396
16440
16396
16304
16312
16392
16444
16440
16392
16356
16380
16384
16424
16480
16480
16432
16372
16464
16468
16348
16384
16380
16380
16348
16372
16360
16320
16356
16436
16380
16348
16424
16436
16364
16376
16392
16360
16352
16348
16368
16380
16356
16312
16312
16328
16372
16400
16408
16356
16332
16344
16396
16388
16348
16372
16396
16416
16384
16340
16336
16344
16368
16440
16496
16480
16480
16376
16380
16472
16444
16388
16416
16428
16432
16388
16352
16440
16480
16436
16380
16352
16380
16380
16344
16420
16392
16392
16344
16428
16432
16392
16432
16448
16408
16388
16368
16412
16460
16416
16372
16320
16272
16268
16328
16404
16432
16428
16428
16428
16460
16464
16420
16352
16416
16408
16364
16452
16456
16360
16312
16384
16404
16352
16300
16340
16420
16392
16360
16416
16416
16448
16384
16344
16364
16384
16432
16472
16408
16372
16412
16412
16360
16328
16396
16420
16348
16368
16400
16440
16408
16376
16392
16392
16396
16412
16380
16396
16396
16412
16400
16392
16460
16440
16336
16344
16444
16484
16504
16456
16332
16328
16400
16412
16412
16448
16420
16400
16456
16424
16388
16416
16456
16432
16388
16392
16348
16392
16512
16472
16368
16440
16472
16352
16356
16356
16408
16376
16348
16364
16376
16364
16376
16340
16400
16464
16432
16416
16424
16372
16288
16368
16424
16372
16340
16404
16400
16400
16416
16416
16384
16440
16400
16364
16420
16436
16404
16376
16388
16412
16396
16348
16280
16304
16396
16368
16328
16368
16368
16384
16432
16452
16456
16412
16336
16336
16348
16364
16368
16404
16408
16412
16492
16508
16460
16476
16452
16416
16360
16348
16348
16408
16376
16368
16424
16368
16284
16324
16356
16304
16280
16352
16392
16420
16424
16380
16412
16376
16296
16404
16428
16428
16324
16288
16304
16384
16376
16392
16480
16484
16452
16412
16368
16380
16436
16496
16480
16452
16456
16432
16448
16436
16476
16476
16484
16392
16408
16424
16380
16392
16412
16392
16380
16396
16496
16512
16436
16440
16396
16312
16332
16388
16388
16348
16352
16352
16376
16332
16372
16384
16312
16372
16440
16412
16384
16348
16380
16408
16412
16396
16368
16356
16352
16424
16480
16440
16440
16452
16480
16384
16352
16400
16444
16432
16440
16440
16368
16360
16376
16324
16312
16416
16400
16312
16308
16400
16420
16352
16352
16348
16300
16312
16336
16352
16424
16420
16420
16452
16368
16304
16336
16288
16264
16280
16344
16416
16400
16384
16352
16352
16356
16372
16356
16404
16520
16460
16372
16416
16392
16456
16512
16460
16444
16428
16380
16348
16408
16436
16380
16424
16424
16500
16448
16420
16348
16308
16380
16424
16400
16300
16356
16372
16324
16380
16360
16364
16388
16336
16280
16340
16388
16424
16424
16452
16432
16436
16400
16408
16400
16384
16396
16424
16436
16328
16392
16436
16420
16452
16424
16436
16468
16492
16452
16340
16340
16308
16320
16316
16364
16344
16356
16400
16440
16492
16448
