=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.16 18:49:13 =~=~=~=~=~=~=~=~=~=~=~=,,
705,-892,890
689,-905,912
610,-941,909
589,-918,883
557,-892,888
591,-799,919
637,-781,971
717,-744,971
717,-779,1020
708,-774,1031
595,-838,987
484,-875,988
452,-908,1033
343,-952,997
272,-947,934
196,-954,904
123,-874,833
106,-858,850
139,-789,845
142,-751,826
150,-758,807
150,-764,793
103,-772,784
46,-779,702
-57,-805,688
-72,-855,684
-128,-858,723
-110,-855,751
-136,-871,798
-187,-846,791
-159,-808,761
-180,-865,737
-172,-917,789
-221,-976,658
-250,-997,680
-230,-959,580
-333,-863,495
-423,-816,416
-533,-775,235
-623,-678,134
-676,-636,15
-696,-635,-81
-705,-612,-145
-727,-488,-190
-696,-388,-180
-679,-346,-242
-697,-300,-285
-725,-269,-337
-704,-254,-328
-683,-261,-327
-665,-214,-309
-624,-175,-329
-606,-143,-298
-577,-162,-267
-512,-195,-243
-483,-204,-204
-410,-190,-95
-357,-251,7
-287,-283,86
-275,-314,252
-260,-396,305
-195,-405,370
-226,-424,410
-192,-397,413
-237,-443,405
-277,-455,331
-318,-420,293
-297,-388,239
-290,-373,211
-288,-304,146
-340,-299,125
-304,-267,63
-311,-238,-2
-300,-230,-7
-257,-184,-43
-211,-153,-79
-240,-90,-89
-255,-62,-188
-194,19,-192
-200,77,-233
-169,137,-299
-117,171,-315
-81,206,-262
-36,159,-167
73,125,-41
192,40,49
230,-28,224
352,-76,298
459,-191,482
528,-266,579
606,-294,670
682,-339,696
706,-310,704
789,-402,722
899,-347,867
937,-272,925
1044,-310,1136
1158,-377,1224
1260,-467,1314
1212,-604,1257
1219,-756,1264
1214,-789,1373
1167,-933,1399
1177,-920,1442
1139,-878,1415
1112,-864,1371
1062,-839,1373
1061,-823,1449
1110,-799,1532
1267,-831,1638
1200,-818,1665
1038,-855,1581
874,-836,1441
740,-837,1334
486,-697,1227
331,-564,1012
246,-294,824
189,-180,535
152,-8,380
61,99,201
31,215,97
-17,241,-43
-124,329,-90
-74,350,-164
-142,410,-143
-154,413,-95
-156,397,-131
-207,393,-150
-244,409,-185
-349,406,-345
-396,361,-478
-453,437,-493
-455,488,-595
-406,619,-667
-340,689,-735
-304,767,-831
-254,796,-812
-241,818,-832
-245,762,-850
-292,712,-825
-327,721,-797
-311,708,-780
-331,687,-774
-367,744,-798
-353,758,-777
-315,804,-789
-288,881,-787
-253,893,-732
-247,904,-708
-185,855,-568
-196,794,-501
-164,705,-384
-151,551,-285
-156,447,-159
-109,222,-64
-71,120,16
-12,-35,95
17,-12,179
67,-72,248
86,-34,218
115,-73,197
127,-55,105
156,-84,68
223,-108,42
248,-190,54
337,-243,129
331,-271,119
402,-323,190
400,-377,248
496,-393,372
540,-429,414
589,-408,511
609,-378,490
618,-377,527
598,-323,486
660,-233,486
631,-166,409
655,-128,406
639,-29,304
664,-21,296
672,84,254
674,133,228
654,213,165
580,197,63
566,253,2
515,225,31
523,225,28
506,234,-10
499,255,-78
515,281,-74
506,329,-64
474,348,-157
419,348,-223
413,344,-342
299,381,-396
317,336,-476
310,367,-495
376,429,-472
420,459,-444
438,478,-370
444,450,-277
445,400,-233
457,397,-239
389,331,-157
374,298,-126
350,267,-26
333,229,23
314,284,64
305,296,118
279,310,135
277,333,126
295,340,193
245,258,193
281,133,267
263,-83,322
236,-260,488
191,-414,580
226,-545,656
172,-680,718
100,-747,738
81,-841,812
15,-868,793
-13,-874,722
-48,-864,712
-81,-818,662
-29,-803,582
-11,-785,502
-10,-747,433
4,-764,437
-62,-751,398
-101,-729,416
-132,-749,427
-212,-799,464
-245,-855,487
-277,-867,580
-244,-902,594
-219,-880,718
-224,-896,729
-180,-898,759
-108,-865,836
-143,-828,804
-121,-863,836
-115,-889,863
-114,-872,839
-144,-822,855
-202,-842,794
-253,-810,632
-327,-699,603
-413,-675,499
-389,-578,382
-397,-447,241
-424,-339,104
-440,-181,10
-423,-128,-62
-455,-6,-112
-468,25,-174
-518,73,-216
-544,124,-275
-589,153,-287
-611,167,-337
-640,196,-338
-583,215,-351
-628,207,-410
-645,250,-437
-657,217,-533
-617,225,-590
-602,136,-571
-458,91,-554
-401,45,-512
-313,-9,-467
-266,-70,-462
-262,-73,-503
-268,-177,-511
-299,-162,-597
-300,-240,-608
-275,-226,-593
-233,-243,-590
-166,-195,-589
-97,-79,-596
-63,-34,-581
-12,-40,-559
82,-64,-424
109,-136,-384
110,-263,-247
85,-399,-88
137,-471,44
170,-564,140
152,-570,243
147,-654,355
208,-633,424
175,-630,383
193,-570,388
203,-598,398
233,-458,376
262,-435,362
309,-335,331
305,-289,340
338,-266,343
307,-211,279
304,-188,269
284,-143,201
274,-136,196
229,-123,86
279,-121,41
241,-122,103
273,-29,62
286,27,18
286,125,-57
253,159,-76
240,226,-102
247,348,-170
188,409,-171
148,463,-215
192,515,-234
248,532,-212
232,600,-211
269,578,-197
293,550,-157
323,564,-176
307,524,-246
232,523,-255
137,558,-342
91,523,-334
87,526,-461
99,606,-482
42,646,-533
59,671,-562
79,687,-667
57,705,-729
32,716,-779
58,730,-813
41,724,-799
21,769,-792
