=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.14 00:50:41 =~=~=~=~=~=~=~=~=~=~=~=
16464
16444
16516
16608
16540
16540
16492
16548
16540
16540
16528
16492
16528
16504
16436
16480
16568
16540
16472
16488
16452
16428
16444
16448
16476
16472
16472
16396
16360
16384
16400
16468
16488
16448
16512
16512
16488
16460
16444
16460
16432
16436
16412
16448
16476
16420
16412
16444
16444
16480
16544
16480
16440
16528
16544
16496
16448
16516
16528
16452
16420
16480
16544
16484
16436
16496
16508
16484
16420
16420
16400
16428
16380
16452
16448
16416
16444
16460
16452
16448
16480
16448
16476
16484
16500
16552
16508
16476
16472
16444
16444
16436
16412
16464
16520
16520
16496
16452
16480
16480
16476
16464
16452
16452
16484
16500
16460
16444
16532
16476
16408
16408
16484
16472
16492
16496
16476
16468
16472
16496
16476
16444
16512
16524
16516
16476
16380
16484
16516
16488
16444
16404
16404
16464
16464
16476
16460
16468
16472
16432
16464
16472
16484
16492
16504
16528
16508
16460
16468
16484
16408
16456
16444
16444
16356
16368
16412
16432
16440
16496
16508
16460
16440
16452
16480
16428
16384
16412
16408
16416
16456
16464
16412
16456
16500
16500
16476
16488
16504
16532
16572
16588
16508
16468
16512
16504
16464
16516
16516
16464
16516
16500
16416
16448
16536
16480
16480
16452
16480
16492
16508
16480
16440
16512
16540
16548
16524
16388
16396
16428
16440
16404
16400
16448
16464
16524
16540
16540
16496
16420
16400
16440
16468
16452
16428
16484
16484
16464
16432
16452
16552
16536
16504
16504
16492
16492
16452
16424
16424
16436
16464
16496
16516
16524
16516
16436
16328
16388
16392
16400
16492
16480
16476
16508
16496
16512
16524
16524
16500
16428
16428
16444
16488
16452
16448
16508
16540
16556
16484
16440
16444
16444
16496
16504
16548
16556
16516
16516
16524
16452
16384
16384
16416
16476
16484
16480
16496
16508
16504
16488
16484
16436
16440
16472
16456
16420
16444
16472
16448
16508
16540
16456
16456
16464
16496
16412
16340
16412
16524
16492
16444
16468
16496
16548
16552
16552
16512
16400
16416
16492
16524
16552
16580
16580
16584
16540
16500
16512
16516
16472
16484
16488
16492
16436
16436
16524
16496
16500
16568
16552
16496
16492
16460
16432
16432
16444
16400
16444
16492
16472
16464
16444
16484
16484
16488
16492
16500
16452
16460
16488
16484
16468
16396
16388
16432
16440
16440
16440
16468
16472
16476
16500
16516
16456
16512
16496
16424
16448
16424
16412
16440
16448
16448
16484
16480
16476
16568
16568
16600
16524
16420
16384
16468
16548
16524
16460
16496
16484
16420
16396
16448
16520
16504
16472
16468
16456
16440
16492
16492
16484
16404
16440
16476
16488
16528
16520
16484
16456
16552
16564
16496
16448
16404
16476
16528
16412
16372
16460
16476
16476
16448
16444
16460
16504
16528
16448
16496
16536
16456
16440
16488
16492
16512
16512
16512
16516
16448
16452
16468
16452
16452
16452
16516
16520
16508
16540
16468
16424
16412
16396
16412
16420
16396
16392
16480
16464
16376
16376
16392
16412
16376
16384
16384
16472
16492
16476
16452
16452
16440
16424
16464
16488
16460
16504
16528
16468
16452
